match,seed,winner,t,v2_production,v1_production,production_diff,v2_ship_count,v1_ship_count,ship_count_diff,v2_planets,v1_planets
9,8,v1,297,8,80,-72,405,1782,-1377,3,25
9,8,v1,298,8,80,-72,349,1798,-1449,3,25
9,8,v1,299,12,76,-64,341,1862,-1521,4,24
9,8,v1,300,12,76,-64,353,1938,-1585,4,24
9,8,v1,301,10,78,-68,306,1955,-1649,3,25
9,8,v1,302,10,78,-68,260,1977,-1717,3,25
9,8,v1,303,8,80,-72,245,2030,-1785,3,25
9,8,v1,304,9,79,-70,170,2027,-1857,3,25
9,8,v1,305,9,79,-70,120,2047,-1927,3,25
9,8,v1,306,9,79,-70,78,2075,-1997,3,25
9,8,v1,307,9,79,-70,68,2135,-2067,3,25
9,8,v1,308,5,83,-78,41,2178,-2137,2,26
9,8,v1,309,3,85,-82,22,2237,-2215,1,27
9,8,v1,310,3,85,-82,19,2316,-2297,1,27
9,8,v1,311,3,85,-82,22,2401,-2379,1,27
9,8,v1,312,3,85,-82,25,2486,-2461,1,27
9,8,v1,313,0,88,-88,0,2543,-2543,0,28
10,9,v1,0,2,2,0,10,10,0,1,1
10,9,v1,1,2,2,0,12,12,0,1,1
10,9,v1,2,2,2,0,14,14,0,1,1
10,9,v1,3,2,2,0,16,16,0,1,1
10,9,v1,4,2,2,0,18,18,0,1,1
10,9,v1,5,2,2,0,10,20,-10,1,1
10,9,v1,6,2,2,0,12,22,-10,1,1
10,9,v1,7,2,2,0,14,24,-10,1,1
10,9,v1,8,2,2,0,16,26,-10,1,1
10,9,v1,9,2,2,0,18,28,-10,1,1
10,9,v1,10,2,2,0,20,30,-10,1,1
10,9,v1,11,2,2,0,22,32,-10,1,1
10,9,v1,12,2,2,0,24,34,-10,1,1
10,9,v1,13,2,2,0,26,36,-10,1,1
10,9,v1,14,2,2,0,28,38,-10,1,1
10,9,v1,15,2,2,0,30,40,-10,1,1
10,9,v1,16,2,2,0,32,42,-10,1,1
10,9,v1,17,2,2,0,34,44,-10,1,1
10,9,v1,18,2,2,0,36,46,-10,1,1
10,9,v1,19,2,5,-3,38,43,-5,1,2
10,9,v1,20,5,5,0,35,48,-13,2,2
10,9,v1,21,5,5,0,40,53,-13,2,2
10,9,v1,22,5,5,0,45,58,-13,2,2
10,9,v1,23,5,5,0,38,63,-25,2,2
10,9,v1,24,5,5,0,43,68,-25,2,2
10,9,v1,25,5,5,0,48,73,-25,2,2
10,9,v1,26,5,5,0,48,78,-30,2,2
10,9,v1,27,7,5,2,37,83,-46,3,2
10,9,v1,28,7,8,-1,42,83,-41,3,3
10,9,v1,29,7,8,-1,49,91,-42,3,3
10,9,v1,30,7,8,-1,56,99,-43,3,3
10,9,v1,31,7,8,-1,63,107,-44,3,3
10,9,v1,32,7,8,-1,70,115,-45,3,3
10,9,v1,33,7,8,-1,77,123,-46,3,3
10,9,v1,34,7,8,-1,84,131,-47,3,3
10,9,v1,35,7,8,-1,91,139,-48,3,3
10,9,v1,36,7,8,-1,98,147,-49,3,3
10,9,v1,37,7,8,-1,102,155,-53,3,3
10,9,v1,38,7,8,-1,99,163,-64,3,3
10,9,v1,39,7,8,-1,105,171,-66,3,3
10,9,v1,40,8,8,0,105,179,-74,4,3
10,9,v1,41,8,8,0,113,187,-74,4,3
10,9,v1,42,10,11,-1,92,190,-98,5,4
10,9,v1,43,10,11,-1,102,201,-99,5,4
10,9,v1,44,15,11,4,98,212,-114,6,4
10,9,v1,45,15,11,4,113,223,-110,6,4
10,9,v1,46,15,11,4,114,234,-120,6,4
10,9,v1,47,15,11,4,119,245,-126,6,4
10,9,v1,48,15,11,4,118,240,-122,6,4
10,9,v1,49,15,11,4,123,241,-118,6,4
10,9,v1,50,14,12,2,131,251,-120,5,5
10,9,v1,51,14,12,2,145,263,-118,5,5
10,9,v1,52,14,12,2,159,275,-116,5,5
10,9,v1,53,17,9,8,158,272,-114,6,4
10,9,v1,54,17,9,8,174,281,-107,6,4
10,9,v1,55,19,9,10,188,290,-102,7,4
10,9,v1,56,19,9,10,207,299,-92,7,4
10,9,v1,57,22,11,11,202,292,-90,7,5
10,9,v1,58,22,11,11,224,303,-79,7,5
10,9,v1,59,22,11,11,246,314,-68,7,5
10,9,v1,60,22,11,11,268,325,-57,7,5
10,9,v1,61,22,16,6,279,278,1,7,6
10,9,v1,62,22,16,6,301,294,7,7,6
10,9,v1,63,22,16,6,323,310,13,7,6
10,9,v1,64,22,16,6,324,305,19,7,6
10,9,v1,65,22,16,6,346,321,25,7,6
10,9,v1,66,22,21,1,368,311,57,7,7
10,9,v1,67,22,21,1,390,332,58,7,7
10,9,v1,68,22,21,1,412,353,59,7,7
10,9,v1,69,22,21,1,434,374,60,7,7
10,9,v1,70,22,23,-1,456,379,77,7,8
10,9,v1,71,22,23,-1,478,402,76,7,8
10,9,v1,72,22,23,-1,500,425,75,7,8
10,9,v1,73,22,23,-1,522,448,74,7,8
10,9,v1,74,22,28,-6,544,445,99,7,9
10,9,v1,75,22,28,-6,566,473,93,7,9
10,9,v1,76,22,30,-8,588,485,103,7,10
10,9,v1,77,22,30,-8,610,515,95,7,10
10,9,v1,78,22,30,-8,632,545,87,7,10
10,9,v1,79,22,30,-8,654,575,79,7,10
10,9,v1,80,22,30,-8,676,605,71,7,10
10,9,v1,81,22,30,-8,698,635,63,7,10
10,9,v1,82,22,30,-8,720,665,55,7,10
10,9,v1,83,22,30,-8,742,695,47,7,10
10,9,v1,84,22,30,-8,764,725,39,7,10
10,9,v1,85,22,30,-8,786,755,31,7,10
10,9,v1,86,22,30,-8,808,785,23,7,10
10,9,v1,87,22,30,-8,830,815,15,7,10
10,9,v1,88,22,31,-9,852,823,29,7,11
10,9,v1,89,22,31,-9,874,854,20,7,11
10,9,v1,90,22,36,-14,896,838,58,7,12
10,9,v1,91,22,36,-14,918,874,44,7,12
10,9,v1,92,22,36,-14,940,910,30,7,12
10,9,v1,93,22,36,-14,962,946,16,7,12
10,9,v1,94,22,36,-14,984,982,2,7,12
10,9,v1,95,22,38,-16,1006,995,11,7,13
10,9,v1,96,22,38,-16,1028,1033,-5,7,13
10,9,v1,97,22,38,-16,1050,1071,-21,7,13
10,9,v1,98,22,38,-16,1072,1109,-37,7,13
10,9,v1,99,22,39,-17,1094,1131,-37,7,14
10,9,v1,100,22,40,-18,1116,1146,-30,7,15
10,9,v1,101,22,40,-18,1138,1186,-48,7,15
10,9,v1,102,22,40,-18,1160,1226,-66,7,15
10,9,v1,103,22,40,-18,1182,1266,-84,7,15
10,9,v1,104,22,40,-18,1204,1306,-102,7,15
10,9,v1,105,22,40,-18,1226,1346,-120,7,15
10,9,v1,106,22,40,-18,1248,1386,-138,7,15
10,9,v1,107,22,40,-18,1270,1426,-156,7,15
10,9,v1,108,22,40,-18,1292,1466,-174,7,15
10,9,v1,109,22,40,-18,1314,1506,-192,7,15
10,9,v1,110,22,40,-18,1336,1546,-210,7,15
10,9,v1,111,22,40,-18,1358,1586,-228,7,15
10,9,v1,112,22,41,-19,1380,1604,-224,7,16
10,9,v1,113,22,41,-19,1402,1645,-243,7,16
10,9,v1,114,22,41,-19,1424,1686,-262,7,16
10,9,v1,115,22,41,-19,1446,1727,-281,7,16
10,9,v1,116,22,41,-19,1468,1768,-300,7,16
10,9,v1,117,22,41,-19,1490,1809,-319,7,16
10,9,v1,118,22,42,-20,1512,1826,-314,7,17
10,9,v1,119,22,42,-20,1534,1868,-334,7,17
10,9,v1,120,22,42,-20,1556,1910,-354,7,17
10,9,v1,121,22,42,-20,1578,1952,-374,7,17
10,9,v1,122,22,43,-21,1600,1972,-372,7,18
10,9,v1,123,22,43,-21,1622,2015,-393,7,18
10,9,v1,124,22,43,-21,1644,2058,-414,7,18
10,9,v1,125,22,48,-26,1666,2068,-402,7,19
10,9,v1,126,20,50,-30,1553,1981,-428,6,20
10,9,v1,127,20,50,-30,1573,2031,-458,6,20
10,9,v1,128,20,50,-30,1593,2081,-488,6,20
10,9,v1,129,20,50,-30,1613,2131,-518,6,20
10,9,v1,130,20,50,-30,1633,2181,-548,6,20
10,9,v1,131,20,50,-30,1653,2231,-578,6,20
10,9,v1,132,20,50,-30,1673,2281,-608,6,20
10,9,v1,133,22,48,-26,1678,2316,-638,7,19
10,9,v1,134,27,43,-16,1652,2316,-664,8,18
10,9,v1,135,27,43,-16,1679,2359,-680,8,18
10,9,v1,136,32,43,-11,1659,2402,-743,9,18
10,9,v1,137,35,40,-5,1591,2345,-754,9,18
10,9,v1,138,35,40,-5,1626,2385,-759,9,18
10,9,v1,139,35,41,-6,1661,2401,-740,9,19
10,9,v1,140,30,46,-16,1675,2421,-746,8,20
10,9,v1,141,32,44,-12,1368,2130,-762,8,20
10,9,v1,142,23,53,-30,1146,1920,-774,5,23
10,9,v1,143,23,53,-30,1169,1973,-804,5,23
10,9,v1,144,23,53,-30,1192,2026,-834,5,23
10,9,v1,145,23,53,-30,1215,2079,-864,5,23
10,9,v1,146,18,58,-40,1177,2071,-894,4,24
10,9,v1,147,13,63,-50,1164,2098,-934,3,25
10,9,v1,148,13,63,-50,1177,2161,-984,3,25
10,9,v1,149,13,63,-50,1190,2224,-1034,3,25
10,9,v1,150,13,63,-50,1203,2287,-1084,3,25
10,9,v1,151,13,63,-50,1216,2350,-1134,3,25
10,9,v1,152,20,56,-36,1126,2310,-1184,5,23
10,9,v1,153,20,56,-36,1146,2366,-1220,5,23
10,9,v1,154,20,56,-36,1166,2422,-1256,5,23
10,9,v1,155,22,54,-32,1166,2458,-1292,6,22
10,9,v1,156,22,54,-32,1188,2512,-1324,6,22
10,9,v1,157,22,54,-32,1210,2566,-1356,6,22
10,9,v1,158,22,54,-32,1232,2620,-1388,6,22
10,9,v1,159,25,51,-26,1198,2618,-1420,7,21
10,9,v1,160,25,51,-26,1223,2669,-1446,7,21
10,9,v1,161,25,51,-26,1188,2660,-1472,7,21
10,9,v1,162,30,46,-16,1082,2580,-1498,8,20
10,9,v1,163,30,46,-16,1112,2626,-1514,8,20
10,9,v1,164,30,46,-16,1142,2672,-1530,8,20
10,9,v1,165,28,48,-20,1129,2675,-1546,7,21
10,9,v1,166,23,53,-30,1086,2652,-1566,6,22
10,9,v1,167,18,58,-40,1083,2679,-1596,5,23
10,9,v1,168,18,58,-40,1101,2737,-1636,5,23
10,9,v1,169,15,61,-46,1088,2764,-1676,4,24
10,9,v1,170,13,63,-50,1101,2823,-1722,3,25
10,9,v1,171,13,63,-50,1114,2886,-1772,3,25
10,9,v1,172,13,63,-50,1127,2949,-1822,3,25
10,9,v1,173,18,58,-40,1075,2947,-1872,4,24
10,9,v1,174,25,51,-26,964,2876,-1912,6,22
10,9,v1,175,25,51,-26,989,2927,-1938,6,22
10,9,v1,176,20,56,-36,984,2948,-1964,5,23
10,9,v1,177,23,54,-31,912,2897,-1985,6,23
10,9,v1,178,25,52,-27,893,2909,-2016,7,22
10,9,v1,179,25,52,-27,918,2961,-2043,7,22
10,9,v1,180,25,52,-27,943,3013,-2070,7,22
10,9,v1,181,28,49,-21,910,3007,-2097,8,21
10,9,v1,182,21,57,-36,885,2999,-2114,6,24
10,9,v1,183,16,62,-46,711,2861,-2150,5,25
10,9,v1,184,16,62,-46,727,2923,-2196,5,25
10,9,v1,185,13,65,-52,740,2982,-2242,4,26
10,9,v1,186,11,67,-56,751,3045,-2294,3,27
10,9,v1,187,8,70,-62,759,3109,-2350,2,28
10,9,v1,188,15,63,-48,683,3095,-2412,4,26
10,9,v1,189,15,61,-46,698,3004,-2306,4,24
10,9,v1,190,17,59,-42,682,3034,-2352,5,23
10,9,v1,191,20,56,-36,614,3008,-2394,6,22
10,9,v1,192,20,56,-36,634,3064,-2430,6,22
10,9,v1,193,20,56,-36,632,3098,-2466,6,22
10,9,v1,194,18,58,-40,639,3141,-2502,5,23
10,9,v1,195,18,58,-40,657,3199,-2542,5,23
10,9,v1,196,23,53,-30,587,3169,-2582,6,22
10,9,v1,197,21,55,-34,473,3085,-2612,6,22
10,9,v1,198,20,56,-36,493,3139,-2646,5,23
10,9,v1,199,15,61,-46,307,2989,-2682,4,24
10,9,v1,200,15,61,-46,322,3050,-2728,4,24
10,9,v1,201,15,61,-46,331,3105,-2774,4,24
10,9,v1,202,10,66,-56,337,3157,-2820,2,26
10,9,v1,203,17,59,-42,296,3172,-2876,4,24
10,9,v1,204,17,59,-42,309,3227,-2918,4,24
10,9,v1,205,12,64,-52,303,3263,-2960,3,25
10,9,v1,206,12,64,-52,311,3323,-3012,3,25
10,9,v1,207,7,69,-62,267,3331,-3064,2,26
10,9,v1,208,5,71,-66,88,3214,-3126,2,26
10,9,v1,209,5,71,-66,93,3285,-3192,2,26
10,9,v1,210,5,71,-66,14,3272,-3258,2,26
10,9,v1,211,5,71,-66,19,3343,-3324,2,26
10,9,v1,212,5,71,-66,24,3414,-3390,2,26
10,9,v1,213,5,71,-66,29,3485,-3456,2,26
10,9,v1,214,5,71,-66,34,3556,-3522,2,26
10,9,v1,215,3,73,-70,22,3610,-3588,1,27
10,9,v1,216,0,76,-76,0,3658,-3658,0,28
